date,rate(kg/s)
2050-10-27T14:36:00,13.043509861711
2050-10-27T15:36:00,13.0397265234181
2050-10-27T16:36:00,13.0361959041509
2050-10-27T17:36:00,13.0329148022239
2050-10-27T18:36:00,13.0298363530542
2050-10-27T19:36:00,13.0269375546187
2050-10-27T20:36:00,13.02419746623
2050-10-27T21:36:00,13.021597692417
2050-10-27T22:36:00,13.0191213663113
2050-10-27T23:36:00,13.0167546334867
2050-10-28T00:36:00,13.014486656488
2050-10-28T01:36:00,13.0123087308225
2050-10-28T02:36:00,13.0102132135619
2050-10-28T03:36:00,13.0081934912329
2050-10-28T04:36:00,13.0062437901566
2050-10-28T05:36:00,13.0043589530989
2050-10-28T06:36:00,13.0025343046459
2050-10-28T07:36:00,13.0007655682259
2050-10-28T08:36:00,12.9990480468019
2050-10-28T09:36:00,12.9973781524354
2050-10-28T10:36:00,12.9957528910887
2050-10-28T11:36:00,12.9941695544636
2050-10-28T12:36:00,12.9926255722588
2050-10-28T13:36:00,12.991118027347
2050-10-28T14:36:00,12.9896445852867
2050-10-28T15:36:00,12.9882024674061
2050-10-28T16:36:00,12.9867905663537
2050-10-28T17:36:00,12.9854076366776
2050-10-28T18:36:00,12.9840521970821
2050-10-28T19:36:00,12.9827221845529
2050-10-28T20:36:00,12.9814161389375
2050-10-28T21:36:00,12.9801325294293
2050-10-28T22:36:00,12.9788691402544
2050-10-28T23:36:00,12.9776215979131
2050-10-29T00:36:00,12.9763885560307
2050-10-29T01:36:00,12.9751696536627
2050-10-29T02:36:00,12.9739594127191
2050-10-29T03:36:00,12.9727596961162
2050-10-29T04:36:00,12.9715809217751
2050-10-29T05:36:00,12.9704206513725
2050-10-29T06:36:00,12.9692782639439
2050-10-29T07:36:00,12.9681528275899
2050-10-29T08:36:00,0
2050-10-29T09:36:00,0
2050-10-29T10:36:00,0
2050-10-29T11:36:00,0
2050-10-29T12:36:00,0
2050-10-29T13:36:00,0
2050-10-29T14:36:00,0
2050-10-29T15:36:00,0
2050-10-29T16:36:00,0
2050-10-29T17:36:00,0
2050-10-29T18:36:00,0
2050-10-29T19:36:00,0
2050-10-29T20:36:00,0
2050-10-29T21:36:00,0
2050-10-29T22:36:00,0
2050-10-29T23:36:00,0
2050-10-30T00:36:00,0
2050-10-30T01:36:00,0
2050-10-30T02:36:00,0
2050-10-30T03:36:00,0
2050-10-30T04:36:00,0
2050-10-30T05:36:00,0
2050-10-30T06:36:00,0
2050-10-30T07:36:00,15.3981774877685
2050-10-30T08:36:00,13.2208781581525
2050-10-30T09:36:00,13.6334412689583
2050-10-30T10:36:00,0
2050-10-30T11:36:00,0
2050-10-30T12:36:00,0
2050-10-30T13:36:00,0
2050-10-30T14:36:00,0
2050-10-30T15:36:00,0
2050-10-30T16:36:00,0
2050-10-30T17:36:00,0
2050-10-30T18:36:00,0
2050-10-30T19:36:00,15.3593706601958
2050-10-30T20:36:00,13.2316708131072
2050-10-30T21:36:00,13.6347623476769
2050-10-30T22:36:00,0
2050-10-30T23:36:00,0
2050-10-31T00:36:00,0
2050-10-31T01:36:00,0
2050-10-31T02:36:00,0
2050-10-31T03:36:00,0
2050-10-31T04:36:00,0
2050-10-31T05:36:00,0
2050-10-31T06:36:00,0
2050-10-31T07:36:00,0
2050-10-31T08:36:00,0
2050-10-31T09:36:00,0
2050-10-31T10:36:00,0
2050-10-31T11:36:00,0
2050-10-31T12:36:00,0
2050-10-31T13:36:00,0
2050-10-31T14:36:00,0
2050-10-31T15:36:00,0
2050-10-31T16:36:00,0
2050-10-31T17:36:00,0
2050-10-31T18:36:00,0
2050-10-31T19:36:00,0
2050-10-31T20:36:00,0
2050-10-31T21:36:00,0
2050-10-31T22:36:00,15.9077635287435
2050-10-31T23:36:00,13.2250212339415
2050-11-01T00:36:00,13.8313926899881
2050-11-01T01:36:00,13.5942548662625
2050-11-01T02:36:00,13.5556561503519
2050-11-01T03:36:00,13.4963165008275
2050-11-01T04:36:00,13.4502552958394
2050-11-01T05:36:00,13.4120797172509
2050-11-01T06:36:00,13.3802923136764
2050-11-01T07:36:00,13.3529782183841
